target,prediction_scaled,prediction,flag,roll_id,row_index
62.12,62.12,62.12,input,0,773
62.11,62.11,62.11,input,0,774
62.11,62.11,62.11,input,0,775
62.11,62.11,62.11,input,0,776
62.11,62.11,62.11,input,0,777
62.11,62.11,62.11,input,0,778
62.11,62.11,62.11,input,0,779
62.11,62.11,62.11,input,0,780
62.16,62.16,62.16,input,0,781
62.26,62.26,62.26,input,0,782
62.36,62.36,62.36,input,0,783
62.43,62.43,62.43,input,0,784
62.47,62.47,62.47,input,0,785
62.56,62.56,62.56,input,0,786
62.63,62.63,62.63,input,0,787
62.69,62.69,62.69,input,0,788
62.78,62.78,62.78,input,0,789
62.89,62.89,62.89,input,0,790
62.98,62.98,62.98,input,0,791
63.06,63.06,63.06,input,0,792
63.16,63.16,63.16,input,0,793
63.43,63.43,63.43,input,0,794
63.71,63.71,63.71,input,0,795
63.89,63.89,63.89,input,0,796
64.03,64.03,64.03,input,0,797
64.2,64.2,64.2,input,0,798
64.35,64.35,64.35,input,0,799
64.54,64.54,64.54,input,0,800
64.85,64.85,64.85,input,0,801
65.22,65.22,65.22,input,0,802
65.77,65.77,65.77,input,0,803
66.39,66.39,66.39,input,0,804
66.92,66.92,66.92,input,0,805
67.4,67.4,67.4,input,0,806
67.77,67.77,67.77,input,0,807
68.1,68.1,68.1,input,0,808
68.44,68.44,68.44,input,0,809
69.02,69.02,69.02,input,0,810
69.64,69.64,69.64,input,0,811
70.15,70.15,70.15,input,0,812
70.83,70.83,70.83,input,0,813
71.61,71.61,71.61,input,0,814
72.32,72.32,72.32,input,0,815
72.78,72.78,72.78,input,0,816
73.4,73.4,73.4,input,0,817
74.26,74.26,74.26,input,0,818
74.71,74.71,74.71,input,0,819
74.91,74.91,74.91,input,0,820
74.96,74.96,74.96,input,0,821
74.94,74.94,74.94,input,0,822
74.93,74.93,74.93,input,0,823
74.97,74.97,74.97,input,0,824
74.94,74.94,74.94,input,0,825
74.87,74.87,74.87,input,0,826
74.81,74.81,74.81,input,0,827
74.77,74.77,74.77,input,0,828
74.73,74.73,74.73,input,0,829
74.67,74.67,74.67,input,0,830
74.61,74.61,74.61,input,0,831
74.59,74.59,74.59,input,0,832
74.74,74.74,74.74,input,0,833
74.81,74.81,74.81,input,0,834
74.79,74.79,74.79,input,0,835
74.81,74.81,74.81,input,0,836
76.59,76.59,76.59,input,0,837
78.27,78.27,78.27,input,0,838
78.86,78.86,78.86,input,0,839
79.07,79.07,79.07,input,0,840
79.09,79.09,79.09,input,0,841
79.02,79.02,79.02,input,0,842
78.92,78.92,78.92,input,0,843
78.79,78.79,78.79,input,0,844
78.63,78.63,78.63,input,0,845
78.51,78.51,78.51,input,0,846
78.42,78.42,78.42,input,0,847
78.31,78.31,78.31,input,0,848
78.32,78.32,78.32,input,0,849
78.38,78.38,78.38,input,0,850
78.36,78.36,78.36,input,0,851
78.33,78.33,78.33,input,0,852
78.29,78.29,78.29,input,0,853
78.22,78.22,78.22,input,0,854
78.15,78.15,78.15,input,0,855
78.07,78.07,78.07,input,0,856
77.97,77.97,77.97,input,0,857
77.88,77.88,77.88,input,0,858
77.79,77.79,77.79,input,0,859
77.69,77.69,77.69,input,0,860
77.58,77.58,77.58,input,0,861
77.46,77.46,77.46,input,0,862
77.33,77.33,77.33,input,0,863
77.2,77.2,77.2,input,0,864
77.07,77.07,77.07,input,0,865
77.3,77.3,77.3,input,0,866
77.65,77.65,77.65,input,0,867
77.76,77.76,77.76,input,0,868
77.79,77.79,77.79,input,0,869
77.77,77.77,77.77,input,0,870
77.69,77.69,77.69,input,0,871
77.57,77.57,77.57,input,0,872
77.44,77.44,77.44,input,0,873
77.31,77.31,77.31,input,0,874
77.18,77.18,77.18,input,0,875
77.03,77.03,77.03,input,0,876
76.87,76.87,76.87,input,0,877
76.74,76.74,76.74,input,0,878
76.8,76.8,76.8,input,0,879
76.87,76.87,76.87,input,0,880
76.84,76.84,76.84,input,0,881
76.75,76.75,76.75,input,0,882
76.59,76.59,76.59,input,0,883
76.85,76.85,76.85,input,0,884
78.63,78.63,78.63,input,0,885
79.14,79.14,79.14,input,0,886
79.25,79.25,79.25,input,0,887
79.21,79.21,79.21,input,0,888
79.11,79.11,79.11,input,0,889
78.97,78.97,78.97,input,0,890
78.8,78.8,78.8,input,0,891
78.61,78.61,78.61,input,0,892
78.42,78.42,78.42,input,0,893
78.2,78.2,78.2,input,0,894
77.99,77.99,77.99,input,0,895
77.77,77.77,77.77,input,0,896
77.54,77.54,77.54,input,0,897
77.31,77.31,77.31,input,0,898
77.06,77.06,77.06,input,0,899
76.92,76.92,76.92,input,0,900
76.75,76.75,76.75,input,0,901
76.52,76.52,76.52,input,0,902
76.27,76.27,76.27,input,0,903
76.02,76.02,76.02,input,0,904
75.78,75.78,75.78,input,0,905
75.52,75.52,75.52,input,0,906
75.25,75.25,75.25,input,0,907
74.98,74.98,74.98,input,0,908
74.7,74.7,74.7,input,0,909
74.41,74.41,74.41,input,0,910
74.12,74.12,74.12,input,0,911
73.83,73.83,73.83,input,0,912
73.54,73.54,73.54,input,0,913
73.24,73.24,73.24,input,0,914
72.97,72.97,72.97,input,0,915
72.82,72.82,72.82,input,0,916
72.67,72.67,72.67,input,0,917
72.51,72.51,72.51,input,0,918
72.34,72.34,72.34,input,0,919
72.15,72.15,72.15,input,0,920
71.96,71.96,71.96,input,0,921
71.76,71.76,71.76,input,0,922
71.56,71.56,71.56,input,0,923
71.36,71.36,71.36,input,0,924
71.15,71.15,71.15,input,0,925
70.96,70.96,70.96,input,0,926
70.77,70.77,70.77,input,0,927
70.58,70.58,70.58,input,0,928
70.39,70.39,70.39,input,0,929
70.19,70.19,70.19,input,0,930
69.98,69.98,69.98,input,0,931
69.78,69.78,69.78,input,0,932
69.57,69.57,69.57,input,0,933
69.36,69.36,69.36,input,0,934
69.15,69.15,69.15,input,0,935
68.94,68.94,68.94,input,0,936
68.71,68.71,68.71,input,0,937
68.5,68.5,68.5,input,0,938
68.3,68.3,68.3,input,0,939
68.11,68.11,68.11,input,0,940
67.92,67.92,67.92,input,0,941
67.72,67.72,67.72,input,0,942
67.52,67.52,67.52,input,0,943
67.32,67.32,67.32,input,0,944
67.11,67.11,67.11,input,0,945
66.91,66.91,66.91,input,0,946
66.71,66.71,66.71,input,0,947
66.5,66.5,66.5,input,0,948
66.29,66.29,66.29,input,0,949
66.08,66.08,66.08,input,0,950
66.19,66.19,66.19,input,0,951
66.52,66.52,66.52,input,0,952
66.41,66.41,66.41,input,0,953
66.26,66.26,66.26,input,0,954
66.09,66.09,66.09,input,0,955
65.91,65.91,65.91,input,0,956
65.71,65.71,65.71,input,0,957
65.52,65.52,65.52,input,0,958
65.35,65.35,65.35,input,0,959
65.21,65.21,65.21,input,0,960
65.05,65.05,65.05,input,0,961
64.87,64.87,64.87,input,0,962
64.69,64.69,64.69,input,0,963
64.52,64.52,64.52,input,0,964
64.36,64.36,64.36,input,0,965
64.2,64.2,64.2,input,0,966
64.04,64.04,64.04,input,0,967
63.89,63.89,63.89,input,0,968
63.71,63.71,63.71,input,0,969
63.53,63.53,63.53,input,0,970
63.35,63.35,63.35,input,0,971
63.17,63.17,63.17,input,0,972
62.92,62.92,62.92,input,0,973
62.44,62.44,62.44,input,0,974
62.06,62.06,62.06,input,0,975
62.05,62.05,62.05,input,0,976
62.05,62.05,62.05,input,0,977
62.05,62.05,62.05,input,0,978
62.05,62.05,62.05,input,0,979
62.06,62.06,62.06,input,0,980
62.05,62.05,62.05,input,0,981
62.04,62.04,62.04,input,0,982
62.04,62.04,62.04,input,0,983
62.05,62.05,62.05,input,0,984
62.06,62.06,62.06,input,0,985
62.07,62.07,62.07,input,0,986
62.06,62.06,62.06,input,0,987
62.06,62.06,62.06,input,0,988
62.06,62.06,62.06,input,0,989
62.06,62.06,62.06,input,0,990
62.06,62.06,62.06,input,0,991
62.07,62.07,62.07,input,0,992
62.06,62.06,62.06,input,0,993
62.05,62.05,62.05,input,0,994
62.04,62.04,62.04,input,0,995
62.06,62.06,62.06,input,0,996
62.07,62.07,62.07,input,0,997
62.07,62.07,62.07,input,0,998
62.07,62.07,62.07,input,0,999
62.06,62.06,62.06,input,0,1000
62.05,62.05,62.05,input,0,1001
62.05,62.05,62.05,input,0,1002
62.05,62.05,62.05,input,0,1003
62.06,62.06,62.06,input,0,1004
62.06,62.06,62.06,input,0,1005
62.05,62.05,62.05,input,0,1006
62.06,62.06,62.06,input,0,1007
62.08,62.08,62.08,input,0,1008
62.08,62.08,62.08,input,0,1009
62.07,62.07,62.07,input,0,1010
62.08,62.08,62.08,input,0,1011
62.07,62.07,62.07,input,0,1012
62.06,62.06,62.06,input,0,1013
62.08,62.08,62.08,input,0,1014
62.08,62.08,62.08,input,0,1015
62.07,62.07,62.07,input,0,1016
62.07,62.07,62.07,input,0,1017
62.09,62.09,62.09,input,0,1018
62.1,62.1,62.1,input,0,1019
62.11,62.11,62.11,input,0,1020
62.1,62.1,62.1,input,0,1021
62.09,62.09,62.09,input,0,1022
62.1,62.1,62.1,input,0,1023
62.11,62.11,62.11,input,0,1024
62.1,62.1,62.1,input,0,1025
62.1,62.1,62.1,input,0,1026
62.1,62.1,62.1,input,0,1027
62.09,62.09,62.09,input,0,1028
62.09,62.09,62.09,input,0,1029
62.09,62.09,62.09,input,0,1030
62.09,62.09,62.09,input,0,1031
62.11,62.11,62.11,input,0,1032
62.1,62.1,62.1,input,0,1033
62.09,62.09,62.09,input,0,1034
62.09,62.09,62.09,input,0,1035
62.09,62.09,62.09,input,0,1036
62.1,62.1,62.1,input,0,1037
62.1,62.1,62.1,input,0,1038
62.1,62.1,62.1,input,0,1039
62.1,62.1,62.1,input,0,1040
62.1,62.1,62.1,input,0,1041
62.08,62.08,62.08,input,0,1042
63.62,63.62,63.62,input,0,1043
66.14,66.14,66.14,input,0,1044
67.21,67.21,67.21,input,0,1045
67.71,67.71,67.71,input,0,1046
67.95,67.95,67.95,input,0,1047
68.07,68.07,68.07,input,0,1048
68.08,68.08,68.08,input,0,1049
67.95,67.95,67.95,input,0,1050
67.78,67.78,67.78,input,0,1051
67.59,67.59,67.59,input,0,1052
67.39,67.39,67.39,input,0,1053
67.17,67.17,67.17,input,0,1054
66.97,66.97,66.97,input,0,1055
67.77,67.77,67.77,input,0,1056
68.15,68.15,68.15,input,0,1057
68.24,68.24,68.24,input,0,1058
68.2,68.2,68.2,input,0,1059
68.11,68.11,68.11,input,0,1060
67.96,67.96,67.96,input,0,1061
67.77,67.77,67.77,input,0,1062
67.57,67.57,67.57,input,0,1063
67.74,67.74,67.74,input,0,1064
68.45,68.45,68.45,input,0,1065
68.73,68.73,68.73,input,0,1066
69.05,69.05,69.05,input,0,1067
69.22,69.22,69.22,input,0,1068
69.27,69.27,69.27,input,0,1069
69.23,69.23,69.23,input,0,1070
69.13,69.13,69.13,input,0,1071
68.99,68.99,68.99,input,0,1072
68.81,68.81,68.81,input,0,1073
68.61,68.61,68.61,input,0,1074
68.39,68.39,68.39,input,0,1075
68.17,68.17,68.17,input,0,1076
67.93,67.93,67.93,input,0,1077
67.67,67.67,67.67,input,0,1078
67.39,67.39,67.39,input,0,1079
67.12,67.12,67.12,input,0,1080
66.83,66.83,66.83,input,0,1081
66.52,66.52,66.52,input,0,1082
66.2,66.2,66.2,input,0,1083
65.89,65.89,65.89,input,0,1084
65.57,65.57,65.57,input,0,1085
65.22,65.22,65.22,input,0,1086
64.86,64.86,64.86,input,0,1087
64.5,64.5,64.5,input,0,1088
64.11,64.11,64.11,input,0,1089
63.75,63.75,63.75,input,0,1090
63.43,63.43,63.43,input,0,1091
63.11,63.11,63.11,input,0,1092
62.77,62.77,62.77,input,0,1093
62.41,62.41,62.41,input,0,1094
61.06,61.06,61.06,input,0,1095
62.05,62.05,62.05,input,0,1096
61.35,61.35,61.35,input,0,1097
58.95,58.95,58.95,input,0,1098
59.65,59.65,59.65,input,0,1099
60.1,60.1,60.1,input,0,1100
60.91,60.91,60.91,input,0,1101
61.1,61.1,61.1,input,0,1102
64.49,64.49,64.49,input,0,1103
59.29,59.29,59.29,input,0,1104
64.64,64.64,64.64,input,0,1105
67.09,67.09,67.09,input,0,1106
64.14,64.14,64.14,input,0,1107
63.45,63.45,63.45,input,0,1108
62.86,62.86,62.86,input,0,1109
61.35,61.35,61.35,input,0,1110
62.33,62.33,62.33,input,0,1111
61.48,61.48,61.48,input,0,1112
61.29,61.29,61.29,input,0,1113
62.28,62.28,62.28,input,0,1114
61.53,61.53,61.53,input,0,1115
62.08,62.08,62.08,input,0,1116
62.56,62.56,62.56,input,0,1117
62.78,62.78,62.78,input,0,1118
62.32,62.32,62.32,input,0,1119
62.19,62.19,62.19,input,0,1120
62.79,62.79,62.79,input,0,1121
62.45,62.45,62.45,input,0,1122
62.41,62.41,62.41,input,0,1123
61.45,61.45,61.45,input,0,1124
61.32,61.32,61.32,input,0,1125
61.41,61.41,61.41,input,0,1126
62.63,62.63,62.63,input,0,1127
62.67,62.67,62.67,input,0,1128
62.26,62.26,62.26,input,0,1129
61.76,61.76,61.76,input,0,1130
62.3,62.3,62.3,input,0,1131
62.36,62.36,62.36,input,0,1132
61.95,61.95,61.95,input,0,1133
61.83,61.83,61.83,input,0,1134
61.72,61.72,61.72,input,0,1135
61.66,61.66,61.66,input,0,1136
61.99,61.99,61.99,input,0,1137
62.93,62.93,62.93,input,0,1138
62.85,62.85,62.85,input,0,1139
62.56,62.56,62.56,input,0,1140
62.49,62.49,62.49,input,0,1141
62.37,62.37,62.37,input,0,1142
62.51,62.51,62.51,input,0,1143
61.98,61.98,61.98,input,0,1144
62.3,62.3,62.3,input,0,1145
62.43,62.43,62.43,input,0,1146
62.21,62.21,62.21,input,0,1147
62.16,62.16,62.16,input,0,1148
62.16,62.16,62.16,input,0,1149
62.15,62.15,62.15,input,0,1150
62.14,62.14,62.14,input,0,1151
62.14,62.14,62.14,input,0,1152
62.14,62.14,62.14,input,0,1153
62.14,62.14,62.14,input,0,1154
62.14,62.14,62.14,input,0,1155
62.14,62.14,62.14,input,0,1156
62.14,62.14,62.14,input,0,1157
62.14,62.14,62.14,input,0,1158
62.14,62.14,62.14,input,0,1159
62.13,62.13,62.13,input,0,1160
62.13,62.13,62.13,input,0,1161
62.13,62.13,62.13,input,0,1162
62.13,62.13,62.13,input,0,1163
62.13,62.13,62.13,input,0,1164
62.13,62.13,62.13,input,0,1165
62.13,62.13,62.13,input,0,1166
62.13,62.13,62.13,input,0,1167
62.13,62.13,62.13,input,0,1168
62.13,62.13,62.13,input,0,1169
62.13,62.13,62.13,input,0,1170
62.19,62.19,62.19,input,0,1171
62.53,62.53,62.53,input,0,1172
62.83,62.83,62.83,input,0,1173
63.06,63.06,63.06,input,0,1174
63.25,63.25,63.25,input,0,1175
63.42,63.42,63.42,input,0,1176
63.65,63.65,63.65,input,0,1177
64.01,64.01,64.01,input,0,1178
64.55,64.55,64.55,input,0,1179
66.7,66.7,66.7,input,0,1180
68.59,68.59,68.59,input,0,1181
69.41,69.41,69.41,input,0,1182
70.07,70.07,70.07,input,0,1183
70.64,70.64,70.64,input,0,1184
71.15,71.15,71.15,input,0,1185
71.51,71.51,71.51,input,0,1186
71.8,71.8,71.8,input,0,1187
72.13,72.13,72.13,input,0,1188
72.53,72.53,72.53,input,0,1189
73.06,73.06,73.06,input,0,1190
73.53,73.53,73.53,input,0,1191
73.85,73.85,73.85,input,0,1192
74.13,74.13,74.13,input,0,1193
74.47,74.47,74.47,input,0,1194
74.9,74.9,74.9,input,0,1195
75.43,75.43,75.43,input,0,1196
75.93,75.93,75.93,input,0,1197
76.26,76.26,76.26,input,0,1198
76.48,76.48,76.48,input,0,1199
76.64,76.64,76.64,input,0,1200
76.77,76.77,76.77,input,0,1201
76.88,76.88,76.88,input,0,1202
77.0,77.0,77.0,input,0,1203
77.09,77.09,77.09,input,0,1204
77.16,77.16,77.16,input,0,1205
77.23,77.23,77.23,input,0,1206
77.3,77.3,77.3,input,0,1207
77.36,77.36,77.36,input,0,1208
77.39,77.39,77.39,input,0,1209
77.42,77.42,77.42,input,0,1210
77.44,77.44,77.44,input,0,1211
77.46,77.46,77.46,input,0,1212
77.47,77.47,77.47,input,0,1213
77.48,77.48,77.48,input,0,1214
77.49,77.49,77.49,input,0,1215
77.49,77.49,77.49,input,0,1216
77.4,77.4,77.4,input,0,1217
77.27,77.27,77.27,input,0,1218
77.14,77.14,77.14,input,0,1219
77.0,77.0,77.0,input,0,1220
76.85,76.85,76.85,input,0,1221
76.77,76.77,76.77,input,0,1222
76.65,76.65,76.65,input,0,1223
76.5,76.5,76.5,input,0,1224
76.34,76.34,76.34,input,0,1225
76.18,76.18,76.18,input,0,1226
76.02,76.02,76.02,input,0,1227
75.91,75.91,75.91,input,0,1228
75.8,75.8,75.8,input,0,1229
75.66,75.66,75.66,input,0,1230
75.51,75.51,75.51,input,0,1231
75.36,75.36,75.36,input,0,1232
75.2,75.2,75.2,input,0,1233
75.04,75.04,75.04,input,0,1234
74.88,74.88,74.88,input,0,1235
74.71,74.71,74.71,input,0,1236
74.55,74.55,74.55,input,0,1237
74.38,74.38,74.38,input,0,1238
74.23,74.23,74.23,input,0,1239
74.08,74.08,74.08,input,0,1240
74.0,74.0,74.0,input,0,1241
74.51,74.51,74.51,input,0,1242
74.73,74.73,74.73,input,0,1243
74.82,74.82,74.82,input,0,1244
74.85,74.85,74.85,input,0,1245
75.18,75.18,75.18,input,0,1246
75.54,75.54,75.54,input,0,1247
75.71,75.71,75.71,input,0,1248
75.78,75.78,75.78,input,0,1249
75.79,75.85609450258434,75.85609450258434,prediction,1,1250
75.76,75.93145933709387,75.93145933709387,prediction,1,1251
75.72,75.9972448426415,75.9972448426415,prediction,1,1252
75.66,76.06112968735557,76.06112968735557,prediction,1,1253
75.58,76.11782075274817,76.11782075274817,prediction,1,1254
75.5,76.17210712447542,76.17210712447542,prediction,1,1255
75.43,76.22085105986875,76.22085105986875,prediction,1,1256
75.37,76.26706289267112,76.26706289267112,prediction,1,1257
75.28,76.30890715172167,76.30890715172167,prediction,1,1258
75.18,76.34829570140542,76.34829570140542,prediction,1,1259
75.07,76.38417649341473,76.38417649341473,prediction,1,1260
75.0,76.41778005005463,76.41778005005463,prediction,1,1261
74.97,76.44852267343586,76.44852267343586,prediction,1,1262
74.89,76.47720975274558,76.47720975274558,prediction,1,1263
74.8,76.50353502863081,76.50353502863081,prediction,1,1264
74.74,76.52803650107397,76.52803650107397,prediction,1,1265
74.66,76.55057002832302,76.55057002832302,prediction,1,1266
74.57,76.571503660034,76.571503660034,prediction,1,1267
74.47,76.59078602078942,76.59078602078942,prediction,1,1268
74.69,76.60867566815345,76.60867566815345,prediction,1,1269
75.84,76.62517255364035,76.62517255364035,prediction,1,1270
76.31,76.6404634835946,76.6404634835946,prediction,1,1271
76.51,76.65457520681115,76.65457520681115,prediction,1,1272
76.64,76.66764652999129,76.66764652999129,prediction,1,1273
77.31,76.67971668146185,76.67971668146185,prediction,1,1274
78.35,76.69089157645315,76.69089157645315,prediction,1,1275
78.98,76.70121474412021,76.70121474412021,prediction,1,1276
79.3,76.71076895155343,76.71076895155343,prediction,1,1277
79.49,76.71959751642454,76.71959751642454,prediction,1,1278
79.59,76.72776645048245,76.72776645048245,prediction,1,1279
79.64,76.73531651625869,76.73531651625869,prediction,1,1280
79.65,76.7423012530648,76.7423012530648,prediction,1,1281
79.63,76.74875778902268,76.74875778902268,prediction,1,1282
79.59,76.75473013075205,76.75473013075205,prediction,1,1283
79.55,76.7602514136637,76.7602514136637,prediction,1,1284
79.49,76.7653581843414,76.7653581843414,prediction,1,1285
79.43,76.77007962377651,76.77007962377651,prediction,1,1286
79.36,76.7744463215447,76.7744463215447,prediction,1,1287
79.29,76.77848374738493,76.77848374738493,prediction,1,1288
79.22,76.78221765469863,76.78221765469863,prediction,1,1289
79.14,76.78567013836805,76.78567013836805,prediction,1,1290
79.05,76.78886297367818,76.78886297367818,prediction,1,1291
79.02,76.79181524673363,76.79181524673363,prediction,1,1292
79.17,76.79454542715534,76.79454542715534,prediction,1,1293
79.16,76.79706995318473,76.79706995318473,prediction,1,1294
79.36,76.79940452638667,76.79940452638667,prediction,1,1295
80.01,76.80156327498861,76.80156327498861,prediction,1,1296
80.28,76.80355956937244,76.80355956937244,prediction,1,1297
80.45,76.80540553449259,76.80540553449259,prediction,1,1298
80.56,76.8071125691778,76.8071125691778,prediction,1,1299
80.61,76.8086910682991,76.8086910682991,prediction,1,1300
80.61,76.8101507581414,76.8101507581414,prediction,1,1301
80.59,76.81150054374882,76.81150054374882,prediction,1,1302
80.55,76.81274872935043,76.81274872935043,prediction,1,1303
80.5,76.81390293966814,76.81390293966814,prediction,1,1304
80.43,76.81497026789627,76.81497026789627,prediction,1,1305
80.36,76.81595724006178,76.81595724006178,prediction,1,1306
80.3,76.81686991683267,76.81686991683267,prediction,1,1307
80.56,76.81771388236457,76.81771388236457,prediction,1,1308
80.71,76.8184943162603,76.8184943162603,prediction,1,1309
80.75,76.81921599582864,76.81921599582864,prediction,1,1310
80.76,76.81988334840054,76.81988334840054,prediction,1,1311
80.74,76.82050046046204,76.82050046046204,prediction,1,1312
80.71,76.82107111676333,76.82107111676333,prediction,1,1313
80.67,76.82159881252485,76.82159881252485,prediction,1,1314
81.43,76.82208678344445,76.82208678344445,prediction,1,1315
82.08,76.82253801881892,76.82253801881892,prediction,1,1316
82.42,76.82295528510615,76.82295528510615,prediction,1,1317
83.07,76.82334113878396,76.82334113878396,prediction,1,1318
83.66,76.82369794521797,76.82369794521797,prediction,1,1319
83.91,76.82402789065756,76.82402789065756,prediction,1,1320
84.03,76.82433299758827,76.82433299758827,prediction,1,1321
85.03,76.82461513560035,76.82461513560035,prediction,1,1322
85.73,76.82487603403946,76.82487603403946,prediction,1,1323
85.56,76.82511729167325,76.82511729167325,prediction,1,1324
85.49,76.82534038721778,76.82534038721778,prediction,1,1325
85.45,76.82554668783102,76.82554668783102,prediction,1,1326
85.43,76.82573745793623,76.82573745793623,prediction,1,1327
85.41,76.82591386662372,76.82591386662372,prediction,1,1328
85.4,76.82607699508725,76.82607699508725,prediction,1,1329
85.38,76.8262278430381,76.8262278430381,prediction,1,1330
85.36,76.82636733499766,76.82636733499766,prediction,1,1331
85.32,76.826496325834,76.826496325834,prediction,1,1332
85.29,76.8266156061022,76.8266156061022,prediction,1,1333
85.26,76.82672590681027,76.82672590681027,prediction,1,1334
85.21,76.82682790396105,76.82682790396105,prediction,1,1335
85.16,76.82692222264684,76.82692222264684,prediction,1,1336
85.17,76.82700944091815,76.82700944091815,prediction,1,1337
85.4,76.82709009329679,76.82709009329679,prediction,1,1338
85.45,76.82716467407485,76.82716467407485,prediction,1,1339
85.43,76.82723364032599,76.82723364032599,prediction,1,1340
85.42,76.82729741472072,76.82729741472072,prediction,1,1341
85.41,76.82735638810587,76.82735638810587,prediction,1,1342
85.4,76.82741092190847,76.82741092190847,prediction,1,1343
85.39,76.82746135034407,76.82746135034407,prediction,1,1344
85.38,76.82750798247032,76.82750798247032,prediction,1,1345
85.37,76.82755110407695,76.82755110407695,prediction,1,1346
85.36,76.82759097944042,76.82759097944042,prediction,1,1347
85.35,76.82762785294115,76.82762785294115,prediction,1,1348
85.33,76.82766195056313,76.82766195056313,prediction,1,1349
85.32,76.82769348127736,76.82769348127736,prediction,1,1350
85.3,76.8277226383238,76.8277226383238,prediction,1,1351
85.28,76.82774960039467,76.82774960039467,prediction,1,1352
85.25,76.82777453273034,76.82777453273034,prediction,1,1353
85.23,76.8277975881315,76.8277975881315,prediction,1,1354
85.21,76.82781890789597,76.82781890789597,prediction,1,1355
85.21,76.8278386226844,76.8278386226844,prediction,1,1356
85.31,76.82785685332122,76.82785685332122,prediction,1,1357
85.36,76.82787371153503,76.82787371153503,prediction,1,1358
85.35,76.82788930064342,76.82788930064342,prediction,1,1359
85.44,76.82790371618606,76.82790371618606,prediction,1,1360
85.6,76.82791704651032,76.82791704651032,prediction,1,1361
85.56,76.82792937331267,76.82792937331267,prediction,1,1362
85.49,76.82794077213937,76.82794077213937,prediction,1,1363
85.45,76.82795131284948,76.82795131284948,prediction,1,1364
85.43,76.82796106004298,76.82796106004298,prediction,1,1365
85.41,76.82797007345671,76.82797007345671,prediction,1,1366
85.4,76.82797840833045,76.82797840833045,prediction,1,1367
85.39,76.82798611574545,76.82798611574545,prediction,1,1368
85.39,76.82799324293751,76.82799324293751,prediction,1,1369
85.38,76.82799983358647,76.82799983358647,prediction,1,1370
85.42,76.82800592808393,76.82800592808393,prediction,1,1371
85.46,76.8280115637807,76.8280115637807,prediction,1,1372
85.43,76.82801677521584,76.82801677521584,prediction,1,1373
85.41,76.82802159432823,76.82802159432823,prediction,1,1374
85.4,76.82802605065238,76.82802605065238,prediction,1,1375
85.39,76.8280301714994,76.8280301714994,prediction,1,1376
85.41,76.8280339821244,76.8280339821244,prediction,1,1377
85.49,76.82803750588121,76.82803750588121,prediction,1,1378
85.47,76.82804076436562,76.82804076436562,prediction,1,1379
85.45,76.82804377754765,76.82804377754765,prediction,1,1380
85.43,76.8280465638939,76.8280465638939,prediction,1,1381
85.42,76.82804914048086,76.82804914048086,prediction,1,1382
85.41,76.82805152309943,76.82805152309943,prediction,1,1383
85.41,76.82805372635178,76.82805372635178,prediction,1,1384
85.4,76.82805576374079,76.82805576374079,prediction,1,1385
85.39,76.82805764775286,76.82805764775286,prediction,1,1386
85.38,76.82805938993435,76.82805938993435,prediction,1,1387
85.38,76.82806100096245,76.82806100096245,prediction,1,1388
85.37,76.82806249071052,76.82806249071052,prediction,1,1389
85.37,76.82806386830867,76.82806386830867,prediction,1,1390
85.36,76.82806514219968,76.82806514219968,prediction,1,1391
85.36,76.82806632019073,76.82806632019073,prediction,1,1392
85.35,76.82806740950127,76.82806740950127,prediction,1,1393
85.33,76.82806841680728,76.82806841680728,prediction,1,1394
85.32,76.82806934828216,76.82806934828216,prediction,1,1395
85.32,76.82807020963455,76.82807020963455,prediction,1,1396
85.3,76.82807100614336,76.82807100614336,prediction,1,1397
85.29,76.82807174269008,76.82807174269008,prediction,1,1398
85.27,76.82807242378874,76.82807242378874,prediction,1,1399
85.25,76.82807305361351,76.82807305361351,prediction,1,1400
85.24,76.82807363602436,76.82807363602436,prediction,1,1401
85.22,76.82807417459065,76.82807417459065,prediction,1,1402
85.2,76.82807467261307,76.82807467261307,prediction,1,1403
85.17,76.8280751331438,76.8280751331438,prediction,1,1404
85.15,76.82807555900526,76.82807555900526,prediction,1,1405
85.12,76.82807595280738,76.82807595280738,prediction,1,1406
85.1,76.82807631696363,76.82807631696363,prediction,1,1407
85.07,76.82807665370579,76.82807665370579,prediction,1,1408
85.04,76.82807696509762,76.82807696509762,prediction,1,1409
85.0,76.82807725304751,76.82807725304751,prediction,1,1410
84.99,76.82807751932022,76.82807751932022,prediction,1,1411
85.07,76.8280777655476,76.8280777655476,prediction,1,1412
85.09,76.82807799323872,76.82807799323872,prediction,1,1413
85.09,76.82807820378899,76.82807820378899,prediction,1,1414
85.08,76.8280783984888,76.8280783984888,prediction,1,1415
85.08,76.82807857853138,76.82807857853138,prediction,1,1416
85.11,76.82807874502015,76.82807874502015,prediction,1,1417
85.14,76.82807889897546,76.82807889897546,prediction,1,1418
85.19,76.82807904134084,76.82807904134084,prediction,1,1419
85.35,76.8280791729888,76.8280791729888,prediction,1,1420
85.46,76.82807929472614,76.82807929472614,prediction,1,1421
85.46,76.82807940729896,76.82807940729896,prediction,1,1422
85.45,76.82807951139716,76.82807951139716,prediction,1,1423
85.44,76.82807960765874,76.82807960765874,prediction,1,1424
85.43,76.82807969667364,76.82807969667364,prediction,1,1425
85.42,76.8280797789874,76.8280797789874,prediction,1,1426
