target,prediction,flag,roll_id,row_index
62.07,62.07,input,0,997
62.07,62.07,input,0,998
62.07,62.07,input,0,999
62.06,62.06,input,0,1000
62.05,62.05,input,0,1001
62.05,62.05,input,0,1002
62.05,62.05,input,0,1003
62.06,62.06,input,0,1004
62.06,62.06,input,0,1005
62.05,62.05,input,0,1006
62.06,62.06,input,0,1007
62.08,62.08,input,0,1008
62.08,62.08,input,0,1009
62.07,62.07,input,0,1010
62.08,62.08,input,0,1011
62.07,62.07,input,0,1012
62.06,62.06,input,0,1013
62.08,62.08,input,0,1014
62.08,62.08,input,0,1015
62.07,62.07,input,0,1016
62.07,62.07,input,0,1017
62.09,62.09,input,0,1018
62.1,62.1,input,0,1019
62.11,62.11,input,0,1020
62.1,62.1,input,0,1021
62.09,62.09,input,0,1022
62.1,62.1,input,0,1023
62.11,62.11,input,0,1024
62.1,62.1,input,0,1025
62.1,62.1,input,0,1026
62.1,62.1,input,0,1027
62.09,62.09,input,0,1028
62.09,62.09,input,0,1029
62.09,62.09,input,0,1030
62.09,62.09,input,0,1031
62.11,62.11,input,0,1032
62.1,62.1,input,0,1033
62.09,62.09,input,0,1034
62.09,62.09,input,0,1035
62.09,62.09,input,0,1036
62.1,62.1,input,0,1037
62.1,62.1,input,0,1038
62.1,62.1,input,0,1039
62.1,62.1,input,0,1040
62.1,62.1,input,0,1041
62.08,62.08,input,0,1042
63.62,63.62,input,0,1043
66.14,66.14,input,0,1044
67.21,67.21,input,0,1045
67.71,67.71,input,0,1046
67.95,67.95,input,0,1047
68.07,68.07,input,0,1048
68.08,68.08,input,0,1049
67.95,67.95,input,0,1050
67.78,67.78,input,0,1051
67.59,67.59,input,0,1052
67.39,67.39,input,0,1053
67.17,67.17,input,0,1054
66.97,66.97,input,0,1055
67.77,67.77,input,0,1056
68.15,68.15,input,0,1057
68.24,68.24,input,0,1058
68.2,68.2,input,0,1059
68.11,68.11,input,0,1060
67.96,67.96,input,0,1061
67.77,67.77,input,0,1062
67.57,67.57,input,0,1063
67.74,67.74,input,0,1064
68.45,68.45,input,0,1065
68.73,68.73,input,0,1066
69.05,69.05,input,0,1067
69.22,69.22,input,0,1068
69.27,69.27,input,0,1069
69.23,69.23,input,0,1070
69.13,69.13,input,0,1071
68.99,68.99,input,0,1072
68.81,68.81,input,0,1073
68.61,68.61,input,0,1074
68.39,68.39,input,0,1075
68.17,68.17,input,0,1076
67.93,67.93,input,0,1077
67.67,67.67,input,0,1078
67.39,67.39,input,0,1079
67.12,67.12,input,0,1080
66.83,66.83,input,0,1081
66.52,66.52,input,0,1082
66.2,66.2,input,0,1083
65.89,65.89,input,0,1084
65.57,65.57,input,0,1085
65.22,65.22,input,0,1086
64.86,64.86,input,0,1087
64.5,64.5,input,0,1088
64.11,64.11,input,0,1089
63.75,63.75,input,0,1090
63.43,63.43,input,0,1091
63.11,63.11,input,0,1092
62.77,62.77,input,0,1093
62.41,62.41,input,0,1094
61.06,61.06,input,0,1095
62.05,62.05,input,0,1096
61.35,61.35,input,0,1097
58.95,58.95,input,0,1098
59.65,59.65,input,0,1099
60.1,60.1,input,0,1100
60.91,60.91,input,0,1101
61.1,61.1,input,0,1102
64.49,64.49,input,0,1103
59.29,59.29,input,0,1104
64.64,64.64,input,0,1105
67.09,67.09,input,0,1106
64.14,64.14,input,0,1107
63.45,63.45,input,0,1108
62.86,62.86,input,0,1109
61.35,61.35,input,0,1110
62.33,62.33,input,0,1111
61.48,61.48,input,0,1112
61.29,61.29,input,0,1113
62.28,62.28,input,0,1114
61.53,61.53,input,0,1115
62.08,62.08,input,0,1116
62.56,62.56,input,0,1117
62.78,62.78,input,0,1118
62.32,62.32,input,0,1119
62.19,62.19,input,0,1120
62.79,62.79,input,0,1121
62.45,62.45,input,0,1122
62.41,62.41,input,0,1123
61.45,61.45,input,0,1124
61.32,61.32,input,0,1125
61.41,61.41,input,0,1126
62.63,62.63,input,0,1127
62.67,62.67,input,0,1128
62.26,62.26,input,0,1129
61.76,61.76,input,0,1130
62.3,62.3,input,0,1131
62.36,62.36,input,0,1132
61.95,61.95,input,0,1133
61.83,61.83,input,0,1134
61.72,61.72,input,0,1135
61.66,61.66,input,0,1136
61.99,61.99,input,0,1137
62.93,62.93,input,0,1138
62.85,62.85,input,0,1139
62.56,62.56,input,0,1140
62.49,62.49,input,0,1141
62.37,62.37,input,0,1142
62.51,62.51,input,0,1143
61.98,61.98,input,0,1144
62.3,62.3,input,0,1145
62.43,62.43,input,0,1146
62.21,62.21,input,0,1147
62.16,62.16,input,0,1148
62.16,62.16,input,0,1149
62.15,62.15,input,0,1150
62.14,62.14,input,0,1151
62.14,62.14,input,0,1152
62.14,62.14,input,0,1153
62.14,62.14,input,0,1154
62.14,62.14,input,0,1155
62.14,62.14,input,0,1156
62.14,62.14,input,0,1157
62.14,62.14,input,0,1158
62.14,62.14,input,0,1159
62.13,62.13,input,0,1160
62.13,62.13,input,0,1161
62.13,62.13,input,0,1162
62.13,62.13,input,0,1163
62.13,62.13,input,0,1164
62.13,62.13,input,0,1165
62.13,62.13,input,0,1166
62.13,62.13,input,0,1167
62.13,62.13,input,0,1168
62.13,62.13,input,0,1169
62.13,62.13,input,0,1170
62.19,62.19,input,0,1171
62.53,62.53,input,0,1172
62.83,62.83,input,0,1173
63.06,63.06,input,0,1174
63.25,63.25,input,0,1175
63.42,63.42,input,0,1176
63.65,63.65,input,0,1177
64.01,64.01,input,0,1178
64.55,64.55,input,0,1179
66.7,66.7,input,0,1180
68.59,68.59,input,0,1181
69.41,69.41,input,0,1182
70.07,70.07,input,0,1183
70.64,70.64,input,0,1184
71.15,71.15,input,0,1185
71.51,71.51,input,0,1186
71.8,71.8,input,0,1187
72.13,72.13,input,0,1188
72.53,72.53,input,0,1189
73.06,73.06,input,0,1190
73.53,73.53,input,0,1191
73.85,73.85,input,0,1192
74.13,74.13,input,0,1193
74.47,74.47,input,0,1194
74.9,74.9,input,0,1195
75.43,75.43,input,0,1196
75.93,75.93,input,0,1197
76.26,76.26,input,0,1198
76.48,76.48,input,0,1199
76.64,76.64,input,0,1200
76.77,76.77,input,0,1201
76.88,76.88,input,0,1202
77.0,77.0,input,0,1203
77.09,77.09,input,0,1204
77.16,77.16,input,0,1205
77.23,77.23,input,0,1206
77.3,77.3,input,0,1207
77.36,77.36,input,0,1208
77.39,77.39,input,0,1209
77.42,77.42,input,0,1210
77.44,77.44,input,0,1211
77.46,77.46,input,0,1212
77.47,77.47,input,0,1213
77.48,77.48,input,0,1214
77.49,77.49,input,0,1215
77.49,77.49,input,0,1216
77.4,77.4,input,0,1217
77.27,77.27,input,0,1218
77.14,77.14,input,0,1219
77.0,77.0,input,0,1220
76.85,76.85,input,0,1221
76.77,76.77,input,0,1222
76.65,76.65,input,0,1223
76.5,76.5,input,0,1224
76.34,76.34,input,0,1225
76.18,76.18,input,0,1226
76.02,76.02,input,0,1227
75.91,75.91,input,0,1228
75.8,75.8,input,0,1229
75.66,75.66,input,0,1230
75.51,75.51,input,0,1231
75.36,75.36,input,0,1232
75.2,75.2,input,0,1233
75.04,75.04,input,0,1234
74.88,74.88,input,0,1235
74.71,74.71,input,0,1236
74.55,74.55,input,0,1237
74.38,74.38,input,0,1238
74.23,74.23,input,0,1239
74.08,74.08,input,0,1240
74.0,74.0,input,0,1241
74.51,74.51,input,0,1242
74.73,74.73,input,0,1243
74.82,74.82,input,0,1244
74.85,74.85,input,0,1245
75.18,75.18,input,0,1246
75.54,75.54,input,0,1247
75.71,75.71,input,0,1248
75.78,75.78,input,0,1249
75.79,75.33430480957031,prediction,1,1250
75.76,75.37438201904297,prediction,1,1251
75.72,75.451904296875,prediction,1,1252
75.66,75.47103881835938,prediction,1,1253
75.58,75.47725677490234,prediction,1,1254
75.5,75.55931091308594,prediction,1,1255
75.43,75.54167175292969,prediction,1,1256
75.37,75.4867935180664,prediction,1,1257
75.28,75.53585052490234,prediction,1,1258
75.18,75.54798889160156,prediction,1,1259
75.07,74.94579315185547,prediction,2,1260
75.0,74.98265838623047,prediction,2,1261
74.97,75.0724105834961,prediction,2,1262
74.89,75.09333038330078,prediction,2,1263
74.8,75.0978012084961,prediction,2,1264
74.74,75.19692993164062,prediction,2,1265
74.66,75.17828369140625,prediction,2,1266
74.57,75.13218688964844,prediction,2,1267
74.47,75.17790222167969,prediction,2,1268
74.69,75.20044708251953,prediction,2,1269
75.84,74.08879089355469,prediction,3,1270
76.31,74.1196517944336,prediction,3,1271
76.51,74.22113800048828,prediction,3,1272
76.64,74.24642181396484,prediction,3,1273
77.31,74.2474594116211,prediction,3,1274
78.35,74.37725067138672,prediction,3,1275
78.98,74.36930847167969,prediction,3,1276
79.3,74.33111572265625,prediction,3,1277
79.49,74.37236022949219,prediction,3,1278
79.59,74.41865539550781,prediction,3,1279
79.64,72.7447509765625,prediction,4,1280
79.65,72.76351165771484,prediction,4,1281
79.63,72.86764526367188,prediction,4,1282
79.59,72.88570404052734,prediction,4,1283
79.55,72.88916778564453,prediction,4,1284
79.49,73.03398895263672,prediction,4,1285
79.43,73.04916381835938,prediction,4,1286
79.36,73.01675415039062,prediction,4,1287
79.29,73.05216979980469,prediction,4,1288
79.22,73.11494445800781,prediction,4,1289
79.14,71.43486022949219,prediction,5,1290
79.05,71.42472076416016,prediction,5,1291
79.02,71.51167297363281,prediction,5,1292
79.17,71.51030731201172,prediction,5,1293
79.16,71.51964569091797,prediction,5,1294
79.36,71.62236022949219,prediction,5,1295
80.01,71.63029479980469,prediction,5,1296
80.28,71.60910034179688,prediction,5,1297
80.45,71.63217163085938,prediction,5,1298
80.56,71.66294860839844,prediction,5,1299
80.61,69.92936706542969,prediction,6,1300
80.61,69.89794158935547,prediction,6,1301
80.59,69.91837310791016,prediction,6,1302
80.55,69.93184661865234,prediction,6,1303
80.5,69.9308853149414,prediction,6,1304
80.43,69.97501373291016,prediction,6,1305
80.36,69.93683624267578,prediction,6,1306
80.3,69.94076538085938,prediction,6,1307
80.56,69.94279479980469,prediction,6,1308
80.71,69.92606353759766,prediction,6,1309
80.75,68.35475158691406,prediction,7,1310
80.76,68.31904602050781,prediction,7,1311
80.74,68.26058959960938,prediction,7,1312
80.71,68.28661346435547,prediction,7,1313
80.67,68.28482818603516,prediction,7,1314
81.43,68.27806091308594,prediction,7,1315
82.08,68.20388793945312,prediction,7,1316
82.42,68.21018981933594,prediction,7,1317
83.07,68.21405029296875,prediction,7,1318
83.66,68.16043090820312,prediction,7,1319
83.91,67.27279663085938,prediction,8,1320
84.03,67.24615478515625,prediction,8,1321
85.03,67.16242218017578,prediction,8,1322
85.73,67.1850357055664,prediction,8,1323
85.56,67.20038604736328,prediction,8,1324
85.49,67.15693664550781,prediction,8,1325
85.45,67.098388671875,prediction,8,1326
85.43,67.08057403564453,prediction,8,1327
85.41,67.0964126586914,prediction,8,1328
85.4,67.04806518554688,prediction,8,1329
85.38,66.50772094726562,prediction,9,1330
85.36,66.49710845947266,prediction,9,1331
85.32,66.41343688964844,prediction,9,1332
85.29,66.43588256835938,prediction,9,1333
85.26,66.46216583251953,prediction,9,1334
85.21,66.40777587890625,prediction,9,1335
85.16,66.3758773803711,prediction,9,1336
85.17,66.34233093261719,prediction,9,1337
85.4,66.36873626708984,prediction,9,1338
85.45,66.33946228027344,prediction,9,1339
85.43,65.71101379394531,prediction,10,1340
85.42,65.71276092529297,prediction,10,1341
85.41,65.64010620117188,prediction,10,1342
85.4,65.66107940673828,prediction,10,1343
85.39,65.6937484741211,prediction,10,1344
85.38,65.647216796875,prediction,10,1345
85.37,65.6373291015625,prediction,10,1346
85.36,65.59872436523438,prediction,10,1347
85.35,65.636962890625,prediction,10,1348
85.33,65.62745666503906,prediction,10,1349
85.32,64.32698059082031,prediction,11,1350
85.3,64.33740997314453,prediction,11,1351
85.28,64.29659271240234,prediction,11,1352
85.25,64.32118225097656,prediction,11,1353
85.23,64.35625457763672,prediction,11,1354
85.21,64.34092712402344,prediction,11,1355
85.21,64.35147094726562,prediction,11,1356
85.31,64.32305908203125,prediction,11,1357
85.36,64.37532043457031,prediction,11,1358
85.35,64.39646911621094,prediction,11,1359
85.44,62.67061996459961,prediction,12,1360
85.6,62.68215560913086,prediction,12,1361
85.56,62.69040298461914,prediction,12,1362
85.49,62.72919464111328,prediction,12,1363
85.45,62.75227355957031,prediction,12,1364
85.43,62.786964416503906,prediction,12,1365
85.41,62.79773712158203,prediction,12,1366
85.4,62.797367095947266,prediction,12,1367
85.39,62.86509704589844,prediction,12,1368
85.39,62.9070930480957,prediction,12,1369
85.38,62.09051513671875,prediction,13,1370
85.42,62.10149383544922,prediction,13,1371
85.46,62.12562942504883,prediction,13,1372
85.43,62.16971969604492,prediction,13,1373
85.41,62.18744659423828,prediction,13,1374
85.4,62.23670196533203,prediction,13,1375
85.39,62.245365142822266,prediction,13,1376
85.41,62.25541687011719,prediction,13,1377
85.49,62.328208923339844,prediction,13,1378
85.47,62.37356185913086,prediction,13,1379
85.45,61.991912841796875,prediction,14,1380
85.43,62.002716064453125,prediction,14,1381
85.42,62.02907180786133,prediction,14,1382
85.41,62.074012756347656,prediction,14,1383
85.41,62.09113311767578,prediction,14,1384
85.4,62.142005920410156,prediction,14,1385
85.39,62.15059280395508,prediction,14,1386
85.38,62.16236877441406,prediction,14,1387
85.38,62.23569869995117,prediction,14,1388
85.37,62.28165054321289,prediction,14,1389
85.37,61.97770690917969,prediction,15,1390
85.36,61.988487243652344,prediction,15,1391
85.36,62.015140533447266,prediction,15,1392
85.35,62.06021499633789,prediction,15,1393
85.33,62.07726287841797,prediction,15,1394
85.32,62.128326416015625,prediction,15,1395
85.32,62.13691711425781,prediction,15,1396
85.3,62.148956298828125,prediction,15,1397
85.29,62.222347259521484,prediction,15,1398
85.27,62.268394470214844,prediction,15,1399
85.25,61.97563171386719,prediction,16,1400
85.24,61.98640441894531,prediction,16,1401
85.22,62.01310348510742,prediction,16,1402
85.2,62.058197021484375,prediction,16,1403
85.17,62.075233459472656,prediction,16,1404
85.15,62.1263313293457,prediction,16,1405
85.12,62.13492202758789,prediction,16,1406
85.1,62.146995544433594,prediction,16,1407
85.07,62.22039794921875,prediction,16,1408
85.04,62.266456604003906,prediction,16,1409
85.0,61.975284576416016,prediction,17,1410
84.99,61.986061096191406,prediction,17,1411
85.07,62.012760162353516,prediction,17,1412
85.09,62.057861328125,prediction,17,1413
85.09,62.07489776611328,prediction,17,1414
85.08,62.12599563598633,prediction,17,1415
85.08,62.13459014892578,prediction,17,1416
85.11,62.14666748046875,prediction,17,1417
85.14,62.220069885253906,prediction,17,1418
85.19,62.26613235473633,prediction,17,1419
85.35,61.97513961791992,prediction,18,1420
85.46,61.98591613769531,prediction,18,1421
85.46,62.01261901855469,prediction,18,1422
85.45,62.05772399902344,prediction,18,1423
85.44,62.07475662231445,prediction,18,1424
85.43,62.125858306884766,prediction,18,1425
85.42,62.13444900512695,prediction,18,1426
85.43,62.14653015136719,prediction,18,1427
85.5,62.219932556152344,prediction,18,1428
85.48,62.2660026550293,prediction,18,1429
85.46,61.9749870300293,prediction,19,1430
85.45,61.985755920410156,prediction,19,1431
85.45,62.01247024536133,prediction,19,1432
85.43,62.05757141113281,prediction,19,1433
85.42,62.07460403442383,prediction,19,1434
85.42,62.125709533691406,prediction,19,1435
85.42,62.134300231933594,prediction,19,1436
85.42,62.146385192871094,prediction,19,1437
85.41,62.21978759765625,prediction,19,1438
85.41,62.2658576965332,prediction,19,1439
85.4,61.97482681274414,prediction,20,1440
85.41,61.985595703125,prediction,20,1441
85.44,62.01231002807617,prediction,20,1442
85.43,62.05741882324219,prediction,20,1443
85.42,62.07445526123047,prediction,20,1444
85.41,62.125553131103516,prediction,20,1445
85.42,62.13414764404297,prediction,20,1446
85.4,62.146236419677734,prediction,20,1447
85.39,62.21963882446289,prediction,20,1448
85.39,62.265708923339844,prediction,20,1449
85.37,61.97480010986328,prediction,21,1450
85.33,61.985572814941406,prediction,21,1451
85.27,62.01228713989258,prediction,21,1452
85.2,62.057395935058594,prediction,21,1453
85.12,62.07442855834961,prediction,21,1454
85.01,62.12553405761719,prediction,21,1455
84.91,62.13412857055664,prediction,21,1456
84.85,62.146217346191406,prediction,21,1457
84.8,62.21961975097656,prediction,21,1458
84.74,62.265689849853516,prediction,21,1459
84.68,61.97466278076172,prediction,22,1460
84.62,61.985435485839844,prediction,22,1461
84.56,62.012149810791016,prediction,22,1462
84.49,62.05725860595703,prediction,22,1463
84.44,62.07429504394531,prediction,22,1464
84.41,62.125404357910156,prediction,22,1465
84.4,62.133995056152344,prediction,22,1466
84.39,62.146087646484375,prediction,22,1467
84.38,62.21949005126953,prediction,22,1468
84.37,62.265560150146484,prediction,22,1469
84.36,61.97465515136719,prediction,23,1470
84.35,61.98542785644531,prediction,23,1471
84.34,62.012142181396484,prediction,23,1472
84.34,62.0572509765625,prediction,23,1473
84.34,62.07428741455078,prediction,23,1474
84.34,62.125389099121094,prediction,23,1475
84.34,62.13399124145508,prediction,23,1476
84.34,62.146080017089844,prediction,23,1477
84.33,62.219482421875,prediction,23,1478
84.34,62.26555252075195,prediction,23,1479
84.34,61.97481155395508,prediction,24,1480
84.33,61.98558044433594,prediction,24,1481
84.33,62.01230239868164,prediction,24,1482
84.33,62.05742645263672,prediction,24,1483
84.32,62.074459075927734,prediction,24,1484
84.32,62.125572204589844,prediction,24,1485
84.31,62.13416290283203,prediction,24,1486
84.31,62.146270751953125,prediction,24,1487
84.3,62.21967697143555,prediction,24,1488
84.29,62.2657585144043,prediction,24,1489
84.28,61.97892761230469,prediction,25,1490
84.28,61.98969268798828,prediction,25,1491
84.29,62.0163688659668,prediction,25,1492
84.28,62.06163787841797,prediction,25,1493
84.27,62.078704833984375,prediction,25,1494
84.26,62.129817962646484,prediction,25,1495
84.26,62.13838195800781,prediction,25,1496
84.25,62.15061569213867,prediction,25,1497
84.24,62.22401428222656,prediction,25,1498
84.24,62.27017593383789,prediction,25,1499
84.23,61.984100341796875,prediction,26,1500
84.22,61.99485397338867,prediction,26,1501
84.22,62.0214729309082,prediction,26,1502
84.21,62.06690216064453,prediction,26,1503
84.21,62.08399963378906,prediction,26,1504
84.2,62.135108947753906,prediction,26,1505
84.19,62.143646240234375,prediction,26,1506
84.18,62.156009674072266,prediction,26,1507
84.17,62.229393005371094,prediction,26,1508
84.17,62.2756462097168,prediction,26,1509
84.17,61.989749908447266,prediction,27,1510
84.16,62.00049591064453,prediction,27,1511
84.16,62.02705001831055,prediction,27,1512
84.15,62.0726432800293,prediction,27,1513
84.15,62.089786529541016,prediction,27,1514
84.14,62.14088821411133,prediction,27,1515
84.14,62.14938735961914,prediction,27,1516
84.13,62.161888122558594,prediction,27,1517
84.13,62.23525619506836,prediction,27,1518
84.13,62.28160858154297,prediction,27,1519
84.16,61.996795654296875,prediction,28,1520
84.19,62.00753402709961,prediction,28,1521
84.21,62.03400802612305,prediction,28,1522
84.22,62.079803466796875,prediction,28,1523
84.24,62.09699249267578,prediction,28,1524
84.27,62.148094177246094,prediction,28,1525
84.33,62.15654754638672,prediction,28,1526
84.42,62.169212341308594,prediction,28,1527
84.58,62.2425651550293,prediction,28,1528
84.96,62.28903579711914,prediction,28,1529
85.21,62.01121139526367,prediction,29,1530
85.48,62.02192687988281,prediction,29,1531
85.72,62.04824447631836,prediction,29,1532
85.65,62.09449768066406,prediction,29,1533
85.57,62.11178970336914,prediction,29,1534
85.54,62.16288757324219,prediction,29,1535
85.52,62.1712532043457,prediction,29,1536
85.51,62.184288024902344,prediction,29,1537
85.51,62.25760269165039,prediction,29,1538
85.52,62.30434036254883,prediction,29,1539
85.52,62.08015441894531,prediction,30,1540
85.55,62.090782165527344,prediction,30,1541
85.61,62.11637496948242,prediction,30,1542
85.58,62.164894104003906,prediction,30,1543
85.55,62.18267059326172,prediction,30,1544
85.58,62.233802795410156,prediction,30,1545
85.56,62.241729736328125,prediction,30,1546
85.54,62.256614685058594,prediction,30,1547
85.52,62.32973098754883,prediction,30,1548
85.51,62.37789535522461,prediction,30,1549
85.48,62.19829559326172,prediction,31,1550
85.46,62.20881271362305,prediction,31,1551
85.45,62.232940673828125,prediction,31,1552
85.45,62.28452682495117,prediction,31,1553
85.44,62.30315399169922,prediction,31,1554
85.44,62.35399627685547,prediction,31,1555
85.47,62.36133575439453,prediction,31,1556
85.5,62.3784065246582,prediction,31,1557
85.49,62.45100021362305,prediction,31,1558
85.47,62.50130844116211,prediction,31,1559
85.46,62.462890625,prediction,32,1560
85.49,62.47294616699219,prediction,32,1561
85.49,62.49319839477539,prediction,32,1562
85.47,62.55016326904297,prediction,32,1563
85.47,62.570899963378906,prediction,32,1564
85.52,62.61988067626953,prediction,32,1565
85.54,62.62623977661133,prediction,32,1566
85.52,62.64654541015625,prediction,32,1567
85.48,62.717464447021484,prediction,32,1568
85.46,62.772029876708984,prediction,32,1569
85.45,63.46693420410156,prediction,33,1570
85.42,63.473045349121094,prediction,33,1571
85.38,63.47311782836914,prediction,33,1572
85.34,63.5396728515625,prediction,33,1573
85.28,63.5689811706543,prediction,33,1574
85.3,63.60013198852539,prediction,33,1575
85.49,63.603599548339844,prediction,33,1576
85.45,63.625999450683594,prediction,33,1577
85.39,63.6877326965332,prediction,33,1578
85.34,63.74885940551758,prediction,33,1579
85.27,66.456298828125,prediction,34,1580
85.15,66.4451904296875,prediction,34,1581
84.96,66.38579559326172,prediction,34,1582
84.73,66.47673797607422,prediction,34,1583
84.49,66.5036849975586,prediction,34,1584
84.27,66.47914123535156,prediction,34,1585
84.03,66.43981170654297,prediction,34,1586
83.79,66.48275756835938,prediction,34,1587
83.58,66.50499725341797,prediction,34,1588
83.38,66.52462768554688,prediction,34,1589
83.18,69.0673828125,prediction,35,1590
82.92,69.05453491210938,prediction,35,1591
82.61,69.05305480957031,prediction,35,1592
82.3,69.16332244873047,prediction,35,1593
82.01,69.16597747802734,prediction,35,1594
81.74,69.2268295288086,prediction,35,1595
81.42,69.16602325439453,prediction,35,1596
81.1,69.26231384277344,prediction,35,1597
80.77,69.26220703125,prediction,35,1598
80.45,69.29995727539062,prediction,35,1599
80.13,71.4458999633789,prediction,36,1600
79.81,71.4696044921875,prediction,36,1601
79.49,71.55854797363281,prediction,36,1602
79.19,71.6791000366211,prediction,36,1603
78.9,71.67938995361328,prediction,36,1604
78.61,71.84107208251953,prediction,36,1605
78.37,71.85031127929688,prediction,36,1606
78.14,71.91118621826172,prediction,36,1607
77.92,71.95004272460938,prediction,36,1608
77.77,72.05343627929688,prediction,36,1609
78.02,73.12055206298828,prediction,37,1610
78.23,73.15982055664062,prediction,37,1611
78.4,73.27250671386719,prediction,37,1612
78.65,73.42925262451172,prediction,37,1613
78.87,73.40840911865234,prediction,37,1614
79.1,73.59770202636719,prediction,37,1615
79.25,73.59564208984375,prediction,37,1616
79.39,73.63676452636719,prediction,37,1617
79.49,73.7074966430664,prediction,37,1618
79.52,73.81289672851562,prediction,37,1619
79.51,74.76277160644531,prediction,38,1620
79.48,74.79562377929688,prediction,38,1621
79.48,74.90753936767578,prediction,38,1622
79.42,75.00980377197266,prediction,38,1623
79.29,75.0111312866211,prediction,38,1624
79.17,75.12394714355469,prediction,38,1625
78.96,75.09266662597656,prediction,38,1626
78.72,75.12152099609375,prediction,38,1627
78.47,75.18872833251953,prediction,38,1628
78.22,75.23638153076172,prediction,38,1629
77.97,75.32936096191406,prediction,39,1630
77.71,75.36820983886719,prediction,39,1631
77.45,75.45760345458984,prediction,39,1632
77.19,75.51222229003906,prediction,39,1633
76.92,75.5214614868164,prediction,39,1634
76.65,75.60383605957031,prediction,39,1635
76.36,75.57662200927734,prediction,39,1636
76.09,75.56173706054688,prediction,39,1637
75.81,75.61945343017578,prediction,39,1638
75.54,75.63935089111328,prediction,39,1639
75.76,75.1937026977539,prediction,40,1640
75.74,75.23297119140625,prediction,40,1641
75.59,75.31839752197266,prediction,40,1642
75.4,75.35041046142578,prediction,40,1643
75.18,75.35580444335938,prediction,40,1644
74.98,75.44670104980469,prediction,40,1645
74.78,75.42594909667969,prediction,40,1646
74.56,75.3841552734375,prediction,40,1647
74.32,75.43580627441406,prediction,40,1648
74.08,75.45487213134766,prediction,40,1649
73.84,74.78546142578125,prediction,41,1650
73.6,74.82135009765625,prediction,41,1651
73.38,74.91458129882812,prediction,41,1652
73.15,74.94126892089844,prediction,41,1653
72.99,74.9441909790039,prediction,41,1654
73.19,75.05194091796875,prediction,41,1655
73.15,75.03472900390625,prediction,41,1656
73.03,74.99192810058594,prediction,41,1657
72.86,75.03863525390625,prediction,41,1658
72.66,75.06777954101562,prediction,41,1659
72.45,73.89875793457031,prediction,42,1660
72.22,73.92872619628906,prediction,42,1661
71.99,74.03138732910156,prediction,42,1662
71.75,74.05909729003906,prediction,42,1663
71.48,74.05924987792969,prediction,42,1664
71.2,74.1951904296875,prediction,42,1665
70.92,74.19084930419922,prediction,42,1666
70.63,74.15383911132812,prediction,42,1667
70.31,74.1952133178711,prediction,42,1668
70.0,74.2469253540039,prediction,42,1669
69.69,72.54949951171875,prediction,43,1670
69.4,72.56534576416016,prediction,43,1671
69.08,72.668701171875,prediction,43,1672
68.76,72.68446350097656,prediction,43,1673
68.44,72.68904876708984,prediction,43,1674
68.13,72.83153533935547,prediction,43,1675
67.81,72.8486099243164,prediction,43,1676
67.48,72.81736755371094,prediction,43,1677
67.17,72.85195922851562,prediction,43,1678
66.9,72.91343688964844,prediction,43,1679
66.59,71.23480987548828,prediction,44,1680
66.25,71.22039794921875,prediction,44,1681
65.88,71.30111694335938,prediction,44,1682
65.51,71.29965209960938,prediction,44,1683
65.2,71.30855560302734,prediction,44,1684
64.92,71.40296936035156,prediction,44,1685
64.88,71.40603637695312,prediction,44,1686
64.91,71.38811492919922,prediction,44,1687
64.93,71.4083251953125,prediction,44,1688
64.94,71.43250274658203,prediction,44,1689
64.96,69.65846252441406,prediction,45,1690
65.01,69.62568664550781,prediction,45,1691
65.03,69.63134765625,prediction,45,1692
65.04,69.64911651611328,prediction,45,1693
65.04,69.64625549316406,prediction,45,1694
65.04,69.681640625,prediction,45,1695
65.04,69.6348876953125,prediction,45,1696
65.04,69.64204406738281,prediction,45,1697
65.16,69.6422119140625,prediction,45,1698
65.18,69.61797332763672,prediction,45,1699
65.19,68.12652587890625,prediction,46,1700
65.2,68.09111022949219,prediction,46,1701
65.23,68.024658203125,prediction,46,1702
65.38,68.04994201660156,prediction,46,1703
65.45,68.0509033203125,prediction,46,1704
65.47,68.03668975830078,prediction,46,1705
66.33,67.962158203125,prediction,46,1706
67.75,67.96482849121094,prediction,46,1707
68.16,67.97124481201172,prediction,46,1708
68.33,67.9155502319336,prediction,46,1709
68.44,67.09818267822266,prediction,47,1710
68.54,67.07506561279297,prediction,47,1711
68.61,66.9900894165039,prediction,47,1712
68.77,67.01313018798828,prediction,47,1713
69.19,67.03150177001953,prediction,47,1714
69.51,66.98353576660156,prediction,47,1715
70.1,66.93110656738281,prediction,47,1716
70.44,66.90898132324219,prediction,47,1717
70.64,66.9267349243164,prediction,47,1718
70.79,66.88267517089844,prediction,47,1719
70.9,66.31556701660156,prediction,48,1720
71.0,66.30854797363281,prediction,48,1721
71.07,66.22677612304688,prediction,48,1722
71.13,66.2492446899414,prediction,48,1723
71.18,66.27747344970703,prediction,48,1724
71.22,66.22366333007812,prediction,48,1725
71.25,66.19801330566406,prediction,48,1726
71.28,66.16220092773438,prediction,48,1727
71.31,66.19147491455078,prediction,48,1728
71.34,66.16726684570312,prediction,48,1729
71.4,65.36162567138672,prediction,49,1730
71.43,65.36676025390625,prediction,49,1731
71.46,65.30095672607422,prediction,49,1732
71.49,65.32229614257812,prediction,49,1733
71.48,65.35661315917969,prediction,49,1734
71.46,65.31648254394531,prediction,49,1735
