target,prediction_scaled,prediction,flag,roll_id,row_index
62.11,62.11,62.11,input,0,774
62.11,62.11,62.11,input,0,775
62.11,62.11,62.11,input,0,776
62.11,62.11,62.11,input,0,777
62.11,62.11,62.11,input,0,778
62.11,62.11,62.11,input,0,779
62.11,62.11,62.11,input,0,780
62.16,62.16,62.16,input,0,781
62.26,62.26,62.26,input,0,782
62.36,62.36,62.36,input,0,783
62.43,62.43,62.43,input,0,784
62.47,62.47,62.47,input,0,785
62.56,62.56,62.56,input,0,786
62.63,62.63,62.63,input,0,787
62.69,62.69,62.69,input,0,788
62.78,62.78,62.78,input,0,789
62.89,62.89,62.89,input,0,790
62.98,62.98,62.98,input,0,791
63.06,63.06,63.06,input,0,792
63.16,63.16,63.16,input,0,793
63.43,63.43,63.43,input,0,794
63.71,63.71,63.71,input,0,795
63.89,63.89,63.89,input,0,796
64.03,64.03,64.03,input,0,797
64.2,64.2,64.2,input,0,798
64.35,64.35,64.35,input,0,799
64.54,64.54,64.54,input,0,800
64.85,64.85,64.85,input,0,801
65.22,65.22,65.22,input,0,802
65.77,65.77,65.77,input,0,803
66.39,66.39,66.39,input,0,804
66.92,66.92,66.92,input,0,805
67.4,67.4,67.4,input,0,806
67.77,67.77,67.77,input,0,807
68.1,68.1,68.1,input,0,808
68.44,68.44,68.44,input,0,809
69.02,69.02,69.02,input,0,810
69.64,69.64,69.64,input,0,811
70.15,70.15,70.15,input,0,812
70.83,70.83,70.83,input,0,813
71.61,71.61,71.61,input,0,814
72.32,72.32,72.32,input,0,815
72.78,72.78,72.78,input,0,816
73.4,73.4,73.4,input,0,817
74.26,74.26,74.26,input,0,818
74.71,74.71,74.71,input,0,819
74.91,74.91,74.91,input,0,820
74.96,74.96,74.96,input,0,821
74.94,74.94,74.94,input,0,822
74.93,74.93,74.93,input,0,823
74.97,74.97,74.97,input,0,824
74.94,74.94,74.94,input,0,825
74.87,74.87,74.87,input,0,826
74.81,74.81,74.81,input,0,827
74.77,74.77,74.77,input,0,828
74.73,74.73,74.73,input,0,829
74.67,74.67,74.67,input,0,830
74.61,74.61,74.61,input,0,831
74.59,74.59,74.59,input,0,832
74.74,74.74,74.74,input,0,833
74.81,74.81,74.81,input,0,834
74.79,74.79,74.79,input,0,835
74.81,74.81,74.81,input,0,836
76.59,76.59,76.59,input,0,837
78.27,78.27,78.27,input,0,838
78.86,78.86,78.86,input,0,839
79.07,79.07,79.07,input,0,840
79.09,79.09,79.09,input,0,841
79.02,79.02,79.02,input,0,842
78.92,78.92,78.92,input,0,843
78.79,78.79,78.79,input,0,844
78.63,78.63,78.63,input,0,845
78.51,78.51,78.51,input,0,846
78.42,78.42,78.42,input,0,847
78.31,78.31,78.31,input,0,848
78.32,78.32,78.32,input,0,849
78.38,78.38,78.38,input,0,850
78.36,78.36,78.36,input,0,851
78.33,78.33,78.33,input,0,852
78.29,78.29,78.29,input,0,853
78.22,78.22,78.22,input,0,854
78.15,78.15,78.15,input,0,855
78.07,78.07,78.07,input,0,856
77.97,77.97,77.97,input,0,857
77.88,77.88,77.88,input,0,858
77.79,77.79,77.79,input,0,859
77.69,77.69,77.69,input,0,860
77.58,77.58,77.58,input,0,861
77.46,77.46,77.46,input,0,862
77.33,77.33,77.33,input,0,863
77.2,77.2,77.2,input,0,864
77.07,77.07,77.07,input,0,865
77.3,77.3,77.3,input,0,866
77.65,77.65,77.65,input,0,867
77.76,77.76,77.76,input,0,868
77.79,77.79,77.79,input,0,869
77.77,77.77,77.77,input,0,870
77.69,77.69,77.69,input,0,871
77.57,77.57,77.57,input,0,872
77.44,77.44,77.44,input,0,873
77.31,77.31,77.31,input,0,874
77.18,77.18,77.18,input,0,875
77.03,77.03,77.03,input,0,876
76.87,76.87,76.87,input,0,877
76.74,76.74,76.74,input,0,878
76.8,76.8,76.8,input,0,879
76.87,76.87,76.87,input,0,880
76.84,76.84,76.84,input,0,881
76.75,76.75,76.75,input,0,882
76.59,76.59,76.59,input,0,883
76.85,76.85,76.85,input,0,884
78.63,78.63,78.63,input,0,885
79.14,79.14,79.14,input,0,886
79.25,79.25,79.25,input,0,887
79.21,79.21,79.21,input,0,888
79.11,79.11,79.11,input,0,889
78.97,78.97,78.97,input,0,890
78.8,78.8,78.8,input,0,891
78.61,78.61,78.61,input,0,892
78.42,78.42,78.42,input,0,893
78.2,78.2,78.2,input,0,894
77.99,77.99,77.99,input,0,895
77.77,77.77,77.77,input,0,896
77.54,77.54,77.54,input,0,897
77.31,77.31,77.31,input,0,898
77.06,77.06,77.06,input,0,899
76.92,76.92,76.92,input,0,900
76.75,76.75,76.75,input,0,901
76.52,76.52,76.52,input,0,902
76.27,76.27,76.27,input,0,903
76.02,76.02,76.02,input,0,904
75.78,75.78,75.78,input,0,905
75.52,75.52,75.52,input,0,906
75.25,75.25,75.25,input,0,907
74.98,74.98,74.98,input,0,908
74.7,74.7,74.7,input,0,909
74.41,74.41,74.41,input,0,910
74.12,74.12,74.12,input,0,911
73.83,73.83,73.83,input,0,912
73.54,73.54,73.54,input,0,913
73.24,73.24,73.24,input,0,914
72.97,72.97,72.97,input,0,915
72.82,72.82,72.82,input,0,916
72.67,72.67,72.67,input,0,917
72.51,72.51,72.51,input,0,918
72.34,72.34,72.34,input,0,919
72.15,72.15,72.15,input,0,920
71.96,71.96,71.96,input,0,921
71.76,71.76,71.76,input,0,922
71.56,71.56,71.56,input,0,923
71.36,71.36,71.36,input,0,924
71.15,71.15,71.15,input,0,925
70.96,70.96,70.96,input,0,926
70.77,70.77,70.77,input,0,927
70.58,70.58,70.58,input,0,928
70.39,70.39,70.39,input,0,929
70.19,70.19,70.19,input,0,930
69.98,69.98,69.98,input,0,931
69.78,69.78,69.78,input,0,932
69.57,69.57,69.57,input,0,933
69.36,69.36,69.36,input,0,934
69.15,69.15,69.15,input,0,935
68.94,68.94,68.94,input,0,936
68.71,68.71,68.71,input,0,937
68.5,68.5,68.5,input,0,938
68.3,68.3,68.3,input,0,939
68.11,68.11,68.11,input,0,940
67.92,67.92,67.92,input,0,941
67.72,67.72,67.72,input,0,942
67.52,67.52,67.52,input,0,943
67.32,67.32,67.32,input,0,944
67.11,67.11,67.11,input,0,945
66.91,66.91,66.91,input,0,946
66.71,66.71,66.71,input,0,947
66.5,66.5,66.5,input,0,948
66.29,66.29,66.29,input,0,949
66.08,66.08,66.08,input,0,950
66.19,66.19,66.19,input,0,951
66.52,66.52,66.52,input,0,952
66.41,66.41,66.41,input,0,953
66.26,66.26,66.26,input,0,954
66.09,66.09,66.09,input,0,955
65.91,65.91,65.91,input,0,956
65.71,65.71,65.71,input,0,957
65.52,65.52,65.52,input,0,958
65.35,65.35,65.35,input,0,959
65.21,65.21,65.21,input,0,960
65.05,65.05,65.05,input,0,961
64.87,64.87,64.87,input,0,962
64.69,64.69,64.69,input,0,963
64.52,64.52,64.52,input,0,964
64.36,64.36,64.36,input,0,965
64.2,64.2,64.2,input,0,966
64.04,64.04,64.04,input,0,967
63.89,63.89,63.89,input,0,968
63.71,63.71,63.71,input,0,969
63.53,63.53,63.53,input,0,970
63.35,63.35,63.35,input,0,971
63.17,63.17,63.17,input,0,972
62.92,62.92,62.92,input,0,973
62.44,62.44,62.44,input,0,974
62.06,62.06,62.06,input,0,975
62.05,62.05,62.05,input,0,976
62.05,62.05,62.05,input,0,977
62.05,62.05,62.05,input,0,978
62.05,62.05,62.05,input,0,979
62.06,62.06,62.06,input,0,980
62.05,62.05,62.05,input,0,981
62.04,62.04,62.04,input,0,982
62.04,62.04,62.04,input,0,983
62.05,62.05,62.05,input,0,984
62.06,62.06,62.06,input,0,985
62.07,62.07,62.07,input,0,986
62.06,62.06,62.06,input,0,987
62.06,62.06,62.06,input,0,988
62.06,62.06,62.06,input,0,989
62.06,62.06,62.06,input,0,990
62.06,62.06,62.06,input,0,991
62.07,62.07,62.07,input,0,992
62.06,62.06,62.06,input,0,993
62.05,62.05,62.05,input,0,994
62.04,62.04,62.04,input,0,995
62.06,62.06,62.06,input,0,996
62.07,62.07,62.07,input,0,997
62.07,62.07,62.07,input,0,998
62.07,62.07,62.07,input,0,999
62.06,62.06,62.06,input,0,1000
62.05,62.05,62.05,input,0,1001
62.05,62.05,62.05,input,0,1002
62.05,62.05,62.05,input,0,1003
62.06,62.06,62.06,input,0,1004
62.06,62.06,62.06,input,0,1005
62.05,62.05,62.05,input,0,1006
62.06,62.06,62.06,input,0,1007
62.08,62.08,62.08,input,0,1008
62.08,62.08,62.08,input,0,1009
62.07,62.07,62.07,input,0,1010
62.08,62.08,62.08,input,0,1011
62.07,62.07,62.07,input,0,1012
62.06,62.06,62.06,input,0,1013
62.08,62.08,62.08,input,0,1014
62.08,62.08,62.08,input,0,1015
62.07,62.07,62.07,input,0,1016
62.07,62.07,62.07,input,0,1017
62.09,62.09,62.09,input,0,1018
62.1,62.1,62.1,input,0,1019
62.11,62.11,62.11,input,0,1020
62.1,62.1,62.1,input,0,1021
62.09,62.09,62.09,input,0,1022
62.1,62.1,62.1,input,0,1023
62.11,62.11,62.11,input,0,1024
62.1,62.1,62.1,input,0,1025
62.1,62.1,62.1,input,0,1026
62.1,62.1,62.1,input,0,1027
62.09,62.09,62.09,input,0,1028
62.09,62.09,62.09,input,0,1029
62.09,62.09,62.09,input,0,1030
62.09,62.09,62.09,input,0,1031
62.11,62.11,62.11,input,0,1032
62.1,62.1,62.1,input,0,1033
62.09,62.09,62.09,input,0,1034
62.09,62.09,62.09,input,0,1035
62.09,62.09,62.09,input,0,1036
62.1,62.1,62.1,input,0,1037
62.1,62.1,62.1,input,0,1038
62.1,62.1,62.1,input,0,1039
62.1,62.1,62.1,input,0,1040
62.1,62.1,62.1,input,0,1041
62.08,62.08,62.08,input,0,1042
63.62,63.62,63.62,input,0,1043
66.14,66.14,66.14,input,0,1044
67.21,67.21,67.21,input,0,1045
67.71,67.71,67.71,input,0,1046
67.95,67.95,67.95,input,0,1047
68.07,68.07,68.07,input,0,1048
68.08,68.08,68.08,input,0,1049
67.95,67.95,67.95,input,0,1050
67.78,67.78,67.78,input,0,1051
67.59,67.59,67.59,input,0,1052
67.39,67.39,67.39,input,0,1053
67.17,67.17,67.17,input,0,1054
66.97,66.97,66.97,input,0,1055
67.77,67.77,67.77,input,0,1056
68.15,68.15,68.15,input,0,1057
68.24,68.24,68.24,input,0,1058
68.2,68.2,68.2,input,0,1059
68.11,68.11,68.11,input,0,1060
67.96,67.96,67.96,input,0,1061
67.77,67.77,67.77,input,0,1062
67.57,67.57,67.57,input,0,1063
67.74,67.74,67.74,input,0,1064
68.45,68.45,68.45,input,0,1065
68.73,68.73,68.73,input,0,1066
69.05,69.05,69.05,input,0,1067
69.22,69.22,69.22,input,0,1068
69.27,69.27,69.27,input,0,1069
69.23,69.23,69.23,input,0,1070
69.13,69.13,69.13,input,0,1071
68.99,68.99,68.99,input,0,1072
68.81,68.81,68.81,input,0,1073
68.61,68.61,68.61,input,0,1074
68.39,68.39,68.39,input,0,1075
68.17,68.17,68.17,input,0,1076
67.93,67.93,67.93,input,0,1077
67.67,67.67,67.67,input,0,1078
67.39,67.39,67.39,input,0,1079
67.12,67.12,67.12,input,0,1080
66.83,66.83,66.83,input,0,1081
66.52,66.52,66.52,input,0,1082
66.2,66.2,66.2,input,0,1083
65.89,65.89,65.89,input,0,1084
65.57,65.57,65.57,input,0,1085
65.22,65.22,65.22,input,0,1086
64.86,64.86,64.86,input,0,1087
64.5,64.5,64.5,input,0,1088
64.11,64.11,64.11,input,0,1089
63.75,63.75,63.75,input,0,1090
63.43,63.43,63.43,input,0,1091
63.11,63.11,63.11,input,0,1092
62.77,62.77,62.77,input,0,1093
62.41,62.41,62.41,input,0,1094
61.06,61.06,61.06,input,0,1095
62.05,62.05,62.05,input,0,1096
61.35,61.35,61.35,input,0,1097
58.95,58.95,58.95,input,0,1098
59.65,59.65,59.65,input,0,1099
60.1,60.1,60.1,input,0,1100
60.91,60.91,60.91,input,0,1101
61.1,61.1,61.1,input,0,1102
64.49,64.49,64.49,input,0,1103
59.29,59.29,59.29,input,0,1104
64.64,64.64,64.64,input,0,1105
67.09,67.09,67.09,input,0,1106
64.14,64.14,64.14,input,0,1107
63.45,63.45,63.45,input,0,1108
62.86,62.86,62.86,input,0,1109
61.35,61.35,61.35,input,0,1110
62.33,62.33,62.33,input,0,1111
61.48,61.48,61.48,input,0,1112
61.29,61.29,61.29,input,0,1113
62.28,62.28,62.28,input,0,1114
61.53,61.53,61.53,input,0,1115
62.08,62.08,62.08,input,0,1116
62.56,62.56,62.56,input,0,1117
62.78,62.78,62.78,input,0,1118
62.32,62.32,62.32,input,0,1119
62.19,62.19,62.19,input,0,1120
62.79,62.79,62.79,input,0,1121
62.45,62.45,62.45,input,0,1122
62.41,62.41,62.41,input,0,1123
61.45,61.45,61.45,input,0,1124
61.32,61.32,61.32,input,0,1125
61.41,61.41,61.41,input,0,1126
62.63,62.63,62.63,input,0,1127
62.67,62.67,62.67,input,0,1128
62.26,62.26,62.26,input,0,1129
61.76,61.76,61.76,input,0,1130
62.3,62.3,62.3,input,0,1131
62.36,62.36,62.36,input,0,1132
61.95,61.95,61.95,input,0,1133
61.83,61.83,61.83,input,0,1134
61.72,61.72,61.72,input,0,1135
61.66,61.66,61.66,input,0,1136
61.99,61.99,61.99,input,0,1137
62.93,62.93,62.93,input,0,1138
62.85,62.85,62.85,input,0,1139
62.56,62.56,62.56,input,0,1140
62.49,62.49,62.49,input,0,1141
62.37,62.37,62.37,input,0,1142
62.51,62.51,62.51,input,0,1143
61.98,61.98,61.98,input,0,1144
62.3,62.3,62.3,input,0,1145
62.43,62.43,62.43,input,0,1146
62.21,62.21,62.21,input,0,1147
62.16,62.16,62.16,input,0,1148
62.16,62.16,62.16,input,0,1149
62.15,62.15,62.15,input,0,1150
62.14,62.14,62.14,input,0,1151
62.14,62.14,62.14,input,0,1152
62.14,62.14,62.14,input,0,1153
62.14,62.14,62.14,input,0,1154
62.14,62.14,62.14,input,0,1155
62.14,62.14,62.14,input,0,1156
62.14,62.14,62.14,input,0,1157
62.14,62.14,62.14,input,0,1158
62.14,62.14,62.14,input,0,1159
62.13,62.13,62.13,input,0,1160
62.13,62.13,62.13,input,0,1161
62.13,62.13,62.13,input,0,1162
62.13,62.13,62.13,input,0,1163
62.13,62.13,62.13,input,0,1164
62.13,62.13,62.13,input,0,1165
62.13,62.13,62.13,input,0,1166
62.13,62.13,62.13,input,0,1167
62.13,62.13,62.13,input,0,1168
62.13,62.13,62.13,input,0,1169
62.13,62.13,62.13,input,0,1170
62.19,62.19,62.19,input,0,1171
62.53,62.53,62.53,input,0,1172
62.83,62.83,62.83,input,0,1173
63.06,63.06,63.06,input,0,1174
63.25,63.25,63.25,input,0,1175
63.42,63.42,63.42,input,0,1176
63.65,63.65,63.65,input,0,1177
64.01,64.01,64.01,input,0,1178
64.55,64.55,64.55,input,0,1179
66.7,66.7,66.7,input,0,1180
68.59,68.59,68.59,input,0,1181
69.41,69.41,69.41,input,0,1182
70.07,70.07,70.07,input,0,1183
70.64,70.64,70.64,input,0,1184
71.15,71.15,71.15,input,0,1185
71.51,71.51,71.51,input,0,1186
71.8,71.8,71.8,input,0,1187
72.13,72.13,72.13,input,0,1188
72.53,72.53,72.53,input,0,1189
73.06,73.06,73.06,input,0,1190
73.53,73.53,73.53,input,0,1191
73.85,73.85,73.85,input,0,1192
74.13,74.13,74.13,input,0,1193
74.47,74.47,74.47,input,0,1194
74.9,74.9,74.9,input,0,1195
75.43,75.43,75.43,input,0,1196
75.93,75.93,75.93,input,0,1197
76.26,76.26,76.26,input,0,1198
76.48,76.48,76.48,input,0,1199
76.64,76.64,76.64,input,0,1200
76.77,76.77,76.77,input,0,1201
76.88,76.88,76.88,input,0,1202
77.0,77.0,77.0,input,0,1203
77.09,77.09,77.09,input,0,1204
77.16,77.16,77.16,input,0,1205
77.23,77.23,77.23,input,0,1206
77.3,77.3,77.3,input,0,1207
77.36,77.36,77.36,input,0,1208
77.39,77.39,77.39,input,0,1209
77.42,77.42,77.42,input,0,1210
77.44,77.44,77.44,input,0,1211
77.46,77.46,77.46,input,0,1212
77.47,77.47,77.47,input,0,1213
77.48,77.48,77.48,input,0,1214
77.49,77.49,77.49,input,0,1215
77.49,77.49,77.49,input,0,1216
77.4,77.4,77.4,input,0,1217
77.27,77.27,77.27,input,0,1218
77.14,77.14,77.14,input,0,1219
77.0,77.0,77.0,input,0,1220
76.85,76.85,76.85,input,0,1221
76.77,76.77,76.77,input,0,1222
76.65,76.65,76.65,input,0,1223
76.5,76.5,76.5,input,0,1224
76.34,76.34,76.34,input,0,1225
76.18,76.18,76.18,input,0,1226
76.02,76.02,76.02,input,0,1227
75.91,75.91,75.91,input,0,1228
75.8,75.8,75.8,input,0,1229
75.66,75.66,75.66,input,0,1230
75.51,75.51,75.51,input,0,1231
75.36,75.36,75.36,input,0,1232
75.2,75.2,75.2,input,0,1233
75.04,75.04,75.04,input,0,1234
74.88,74.88,74.88,input,0,1235
74.71,74.71,74.71,input,0,1236
74.55,74.55,74.55,input,0,1237
74.38,74.38,74.38,input,0,1238
74.23,74.23,74.23,input,0,1239
74.08,74.08,74.08,input,0,1240
74.0,74.0,74.0,input,0,1241
74.51,74.51,74.51,input,0,1242
74.73,74.73,74.73,input,0,1243
74.82,74.82,74.82,input,0,1244
74.85,74.85,74.85,input,0,1245
75.18,75.18,75.18,input,0,1246
75.54,75.54,75.54,input,0,1247
75.71,75.71,75.71,input,0,1248
75.78,75.78,75.78,input,0,1249
75.79,1.6627230644226074,75.53178405761719,prediction,1,1250
75.76,1.6492924690246582,75.4580078125,prediction,1,1251
75.72,1.6314973831176758,75.36026000976562,prediction,1,1252
75.66,1.626471996307373,75.33265686035156,prediction,1,1253
75.58,1.6177175045013428,75.2845687866211,prediction,1,1254
75.5,1.6155967712402344,75.2729263305664,prediction,1,1255
75.43,1.5965330600738525,75.16820526123047,prediction,1,1256
75.37,1.575533151626587,75.0528564453125,prediction,1,1257
75.28,1.578773021697998,75.0706558227539,prediction,1,1258
75.18,1.575334072113037,75.05176544189453,prediction,1,1259
75.07,1.5658226013183594,74.99951934814453,prediction,1,1260
75.0,1.555215835571289,74.94125366210938,prediction,1,1261
74.97,1.5349113941192627,74.82972717285156,prediction,1,1262
74.89,1.520294427871704,74.74943542480469,prediction,1,1263
74.8,1.5085537433624268,74.68494415283203,prediction,1,1264
74.74,1.4949791431427002,74.61038208007812,prediction,1,1265
74.66,1.4868779182434082,74.56587982177734,prediction,1,1266
74.57,1.482217788696289,74.540283203125,prediction,1,1267
74.47,1.4772436618804932,74.5129623413086,prediction,1,1268
74.69,1.4903380870819092,74.58488464355469,prediction,1,1269
75.84,1.4896984100341797,74.58137512207031,prediction,1,1270
76.31,1.4935736656188965,74.6026611328125,prediction,1,1271
76.51,1.4854602813720703,74.55809020996094,prediction,1,1272
76.64,1.484243631362915,74.55140686035156,prediction,1,1273
77.31,1.4827759265899658,74.54335021972656,prediction,1,1274
78.35,1.475022315979004,74.5007553100586,prediction,1,1275
78.98,1.455080270767212,74.39122009277344,prediction,1,1276
79.3,1.4459168910980225,74.34088134765625,prediction,1,1277
79.49,1.4308512210845947,74.25813293457031,prediction,1,1278
79.59,1.4243383407592773,74.22235107421875,prediction,1,1279
79.64,1.4047505855560303,74.11476135253906,prediction,1,1280
79.65,1.3891589641571045,74.02911376953125,prediction,1,1281
79.63,1.3975954055786133,74.07545471191406,prediction,1,1282
79.59,1.3997392654418945,74.08723449707031,prediction,1,1283
79.55,1.399744987487793,74.08726501464844,prediction,1,1284
79.49,1.3998639583587646,74.08792114257812,prediction,1,1285
79.43,1.3906664848327637,74.03739929199219,prediction,1,1286
79.36,1.3885629177093506,74.02584075927734,prediction,1,1287
79.29,1.385746955871582,74.0103759765625,prediction,1,1288
79.22,1.3742671012878418,73.94731903076172,prediction,1,1289
79.14,1.3641424179077148,73.8917007446289,prediction,1,1290
79.05,1.3499844074249268,73.81393432617188,prediction,1,1291
79.02,1.3340988159179688,73.72667694091797,prediction,1,1292
79.17,1.3385233879089355,73.7509765625,prediction,1,1293
79.16,1.329723834991455,73.70264434814453,prediction,1,1294
79.36,1.3293266296386719,73.7004623413086,prediction,1,1295
80.01,1.3233187198638916,73.66746520996094,prediction,1,1296
80.28,1.3251848220825195,73.6777114868164,prediction,1,1297
80.45,1.3300302028656006,73.70433044433594,prediction,1,1298
80.56,1.332155466079712,73.71600341796875,prediction,1,1299
80.61,1.3217191696166992,73.65867614746094,prediction,1,1300
80.61,1.313171148300171,73.61172485351562,prediction,1,1301
80.59,1.2976694107055664,73.52657318115234,prediction,1,1302
80.55,1.2908120155334473,73.48890686035156,prediction,1,1303
80.5,1.2710392475128174,73.38029479980469,prediction,1,1304
80.43,1.2541451454162598,73.2874984741211,prediction,1,1305
80.36,1.259138584136963,73.31492614746094,prediction,1,1306
80.3,1.2589337825775146,73.31379699707031,prediction,1,1307
80.56,1.2523722648620605,73.27775573730469,prediction,1,1308
80.71,1.2449793815612793,73.23715209960938,prediction,1,1309
80.75,1.2325358390808105,73.1688003540039,prediction,1,1310
80.76,1.2294330596923828,73.1517562866211,prediction,1,1311
80.74,1.2282648086547852,73.14533996582031,prediction,1,1312
80.71,1.2222270965576172,73.11217498779297,prediction,1,1313
80.67,1.218163013458252,73.08985137939453,prediction,1,1314
81.43,1.2140569686889648,73.06729888916016,prediction,1,1315
82.08,1.2134482860565186,73.06394958496094,prediction,1,1316
82.42,1.2330634593963623,73.17169952392578,prediction,1,1317
83.07,1.2341675758361816,73.17776489257812,prediction,1,1318
83.66,1.236973524093628,73.19317626953125,prediction,1,1319
83.91,1.2303409576416016,73.15674591064453,prediction,1,1320
84.03,1.2319138050079346,73.1653823852539,prediction,1,1321
85.03,1.2390296459197998,73.2044677734375,prediction,1,1322
85.73,1.245154619216919,73.23811340332031,prediction,1,1323
85.56,1.2417933940887451,73.21965026855469,prediction,1,1324
85.49,1.2415614128112793,73.21837615966797,prediction,1,1325
85.45,1.237501621246338,73.19607543945312,prediction,1,1326
85.43,1.2410905361175537,73.21578979492188,prediction,1,1327
85.41,1.2284753322601318,73.14649200439453,prediction,1,1328
85.4,1.2183411121368408,73.09082794189453,prediction,1,1329
85.38,1.2268800735473633,73.13773345947266,prediction,1,1330
85.36,1.231278896331787,73.16189575195312,prediction,1,1331
85.32,1.231844186782837,73.16500091552734,prediction,1,1332
85.29,1.2344188690185547,73.17914581298828,prediction,1,1333
85.26,1.22782301902771,73.14291381835938,prediction,1,1334
85.21,1.2262048721313477,73.13402557373047,prediction,1,1335
85.16,1.2245681285858154,73.12503051757812,prediction,1,1336
85.17,1.2169299125671387,73.08307647705078,prediction,1,1337
85.4,1.2109317779541016,73.05013275146484,prediction,1,1338
85.45,1.20450758934021,73.01483917236328,prediction,1,1339
85.43,1.198199987411499,72.98019409179688,prediction,1,1340
85.42,1.2107880115509033,73.0493392944336,prediction,1,1341
85.41,1.2088415622711182,73.03865051269531,prediction,1,1342
85.4,1.2095074653625488,73.04230499267578,prediction,1,1343
85.39,1.20381760597229,73.01105499267578,prediction,1,1344
85.38,1.2130005359649658,73.06149291992188,prediction,1,1345
85.37,1.0792877674102783,73.00870513916016,prediction,2,1346
85.36,1.072176218032837,72.96864318847656,prediction,2,1347
85.35,1.0675835609436035,72.9427719116211,prediction,2,1348
85.33,1.0798325538635254,73.01177215576172,prediction,2,1349
85.32,1.0798333883285522,73.01177215576172,prediction,2,1350
85.3,1.0861847400665283,73.04755401611328,prediction,2,1351
85.28,1.081063985824585,73.01870727539062,prediction,2,1352
85.25,1.0670225620269775,72.93961334228516,prediction,2,1353
85.23,1.0721309185028076,72.96839141845703,prediction,2,1354
85.21,1.0734589099884033,72.97586822509766,prediction,2,1355
85.21,1.0696090459823608,72.95418548583984,prediction,2,1356
85.31,1.0706560611724854,72.9600830078125,prediction,2,1357
85.36,1.0582361221313477,72.89012145996094,prediction,2,1358
85.35,1.0480068922042847,72.83250427246094,prediction,2,1359
85.44,1.044792890548706,72.81439971923828,prediction,2,1360
85.6,1.0418936014175415,72.7980728149414,prediction,2,1361
85.56,1.035792350769043,72.76370239257812,prediction,2,1362
85.49,1.0341880321502686,72.75466918945312,prediction,2,1363
85.45,1.0224779844284058,72.68870544433594,prediction,2,1364
85.43,1.0271387100219727,72.71495819091797,prediction,2,1365
85.41,1.0133161544799805,72.63710021972656,prediction,2,1366
85.4,1.010565996170044,72.62161254882812,prediction,2,1367
85.39,0.9800025820732117,72.44945526123047,prediction,2,1368
85.39,0.9965793490409851,72.5428237915039,prediction,2,1369
85.38,0.9805635809898376,72.4526138305664,prediction,2,1370
85.42,0.9649398326873779,72.36460876464844,prediction,2,1371
85.46,0.9489808678627014,72.27471923828125,prediction,2,1372
85.43,0.946026086807251,72.25807189941406,prediction,2,1373
85.41,0.9308428168296814,72.17254638671875,prediction,2,1374
85.4,0.9216763377189636,72.12091827392578,prediction,2,1375
85.39,0.9026747345924377,72.01388549804688,prediction,2,1376
85.41,0.8807556629180908,71.89041900634766,prediction,2,1377
85.49,0.8843338489532471,71.91057586669922,prediction,2,1378
85.47,0.889935314655304,71.94212341308594,prediction,2,1379
85.45,0.8930268287658691,71.95954132080078,prediction,2,1380
85.43,0.903091311454773,72.01622772216797,prediction,2,1381
85.42,0.8994786739349365,71.99588012695312,prediction,2,1382
85.41,0.8969778418540955,71.98179626464844,prediction,2,1383
85.41,0.9009360074996948,72.00408935546875,prediction,2,1384
85.4,0.8970282077789307,71.9820785522461,prediction,2,1385
85.39,0.8931997418403625,71.96051788330078,prediction,2,1386
85.38,0.8930328488349915,71.9595718383789,prediction,2,1387
85.38,0.8844404220581055,71.91117858886719,prediction,2,1388
85.37,0.8975415229797363,71.98497009277344,prediction,2,1389
85.37,0.89974445104599,71.99737548828125,prediction,2,1390
85.36,0.9179765582084656,72.1000747680664,prediction,2,1391
85.36,0.9100242257118225,72.05528259277344,prediction,2,1392
85.35,0.9398425817489624,72.2232437133789,prediction,2,1393
85.33,0.9352567791938782,72.1974105834961,prediction,2,1394
85.32,0.9250431060791016,72.13987731933594,prediction,2,1395
85.32,0.9114483594894409,72.06330108642578,prediction,2,1396
85.3,0.9104323983192444,72.05757904052734,prediction,2,1397
85.29,0.8945320844650269,71.968017578125,prediction,2,1398
85.27,0.8825501799583435,71.90052795410156,prediction,2,1399
85.25,0.8607114553451538,71.77751922607422,prediction,2,1400
85.24,0.8372379541397095,71.64529418945312,prediction,2,1401
85.22,0.841931164264679,71.6717300415039,prediction,2,1402
85.2,0.8484985828399658,71.70872497558594,prediction,2,1403
85.17,0.846757173538208,71.69891357421875,prediction,2,1404
85.15,0.8445568680763245,71.6865234375,prediction,2,1405
85.12,0.8285583257675171,71.59640502929688,prediction,2,1406
85.1,0.8167615532875061,71.52996063232422,prediction,2,1407
85.07,0.8117978572845459,71.50199890136719,prediction,2,1408
85.04,0.8022791743278503,71.44837951660156,prediction,2,1409
85.0,0.7902405261993408,71.38056945800781,prediction,2,1410
84.99,0.7825589179992676,71.3373031616211,prediction,2,1411
85.07,0.7655268907546997,71.24136352539062,prediction,2,1412
85.09,0.7674075365066528,71.25196075439453,prediction,2,1413
85.09,0.7577886581420898,71.1977767944336,prediction,2,1414
85.08,0.761534571647644,71.21887969970703,prediction,2,1415
85.08,0.7419592142105103,71.10861206054688,prediction,2,1416
85.11,0.762280285358429,71.22307586669922,prediction,2,1417
85.14,0.7524441480636597,71.16767120361328,prediction,2,1418
85.19,0.7413286566734314,71.10506439208984,prediction,2,1419
85.35,0.7292407751083374,71.03697204589844,prediction,2,1420
85.46,0.7269094586372375,71.02384185791016,prediction,2,1421
85.46,0.7053467035293579,70.90238189697266,prediction,2,1422
